UM_CODE;UM_NAMEF;global_id;UM_NAMES;UM_TRANS;UM_TYPE;UM_TM;UM_TE;UM_KLADR
7650;Западная улица;58486020;Западная ул.;Zapadnaya ulicza;1;;414;77000000000762500
7662;2-й Западный проезд;58486022;2-й Западный пр.;Vtoroj Zapadny'j proezd;3;;1009;77000002000130900
7665;Заповедная улица;58486023;Заповедная ул.;Zapovednaya ulicza;1;;316;77000000000131200
7670;Запорожская улица;58486025;Запорожская ул.;Zaporozhskaya ulicza;1;;809;77000000000131300
7690;Зарайская улица;58486026;Зарайская ул.;Zarajskaya ulicza;1;;513;77000000000000500
7700;Заревый проезд;58486027;Заревый пр.;Zarevy'j proezd;3;;314;77000000000131400
7710;Заречная улица;58486028;Заречная ул.;Zarechnaya ulicza;1;;818;77000000000131500
7715;Заречная улица;58486029;Заречная ул.;Zarechnaya ulicza;1;;1005;77000002000131600
7730;улица Заречье;58486030;ул. Заречье;ulicza Zarech`e;1;;"0506;0508";77000000000001700
7740;Заставный переулок;58486031;Заставный пер.;Zastavny'j pereulok;2;;108;77000000000748200
7750;Затонная улица;58486032;Затонная ул.;Zatonnaya ulicza;1;;614;77000000000131700
7785;улица Маршала Захарова;58486033;ул. Маршала Захарова;ulicza Marshala Zaxarova;1;;616;77000000000049000
7786;улица Захарьинские Дворики;58486034;ул. Захарьинские Дворики;ulicza Zaxar`inskie Dvoriki;1;;711;77000000000741500
7787;Захарьинская улица;58486035;Захарьинская ул.;Zaxar`inskaya ulicza;1;;901;77000000000131900
7789;площадь Защитников Неба;58486036;пл. Защитников Неба;ploshhad` Zashhitnikov Neba;4;;806;77000000000416500
7790;улица Зацепа;58486037;ул. Зацепа;ulicza Zaczepa;1;;103;77000000000132000
7795;проспект Защитников Москвы;58486038;просп. Защитников Москвы;prospekt Zashhitnikov Moskvy';10;;512;77000000000745100
7800;Зацепская площадь;58486039;Зацепская пл.;Zaczepskaya ploshhad`;4;;103;77000000000132200
7810;улица Зацепский Вал;58486040;ул. Зацепский Вал;ulicza Zaczepskij Val;1;;103;77000000000132100
7840;Зацепский тупик;58486041;Зацепский туп.;Zaczepskij tupik;7;;103;77000000000331100
7850;2-й Зачатьевский переулок;58486042;2-й Зачатьевский пер.;Vtoroj Zachat`evskij pereulok;2;;109;77000000000132300
7860;3-й Зачатьевский переулок;58486043;3-й Зачатьевский пер.;Tretij Zachat`evskij pereulok;2;;109;77000000000132400
7880;1-й Зборовский переулок;58486044;1-й Зборовский пер.;Pervy'j Zborovskij pereulok;2;;415;77000000000132500
7900;Звёздный бульвар;58486045;Звёздный бульв.;Zvyozdny'j bul`var;8;;310;77000000000132600
7905;Звенигородская улица;58486046;Звенигородская ул.;Zvenigorodskaya ulicza;1;;"0818;0819";77000000000132800
7910;2-я Звенигородская улица;58486047;2-я Звенигородская ул.;Vtoraya Zvenigorodskaya ulicza;1;;106;77000000000132700
7920;Звенигородский переулок;58486048;Звенигородский пер.;Zvenigorodskij pereulok;2;;819;77000000000434600
7922;2-й Звенигородский переулок;58486049;2-й Звенигородский пер.;Vtoroj Zvenigorodskij pereulok;2;;106;77000000000360300
7924;4-й Звенигородский переулок;58486050;4-й Звенигородский пер.;Chetvyorty'j Zvenigorodskij pereulok;2;;106;77000000000360400
7940;Звенигородское шоссе;58486051;Звенигородское ш.;Zvenigorodskoe shosse;6;;"0106;0906";77000000000132900
7960;Зверинецкая улица;58486052;Зверинецкая ул.;Zverineczkaya ulicza;1;;417;77000000000133000
7970;Зелёная улица;58486053;Зелёная ул.;Zelyonaya ulicza;1;;1005;77000002000133200
7976;Зелёный переулок;58486054;Зелёный пер.;Zelyony'j pereulok;2;;813;77000000000133300
8010;Зеленоградская улица;58486056;Зеленоградская ул.;Zelenogradskaya ulicza;1;;"0207;0216";77000000000035700
8020;Зеленодольская улица;58486057;Зеленодольская ул.;Zelenodol`skaya ulicza;1;;"0506;0513";77000000000004100
8025;Зеленодольский проезд;58486058;Зеленодольский пр.;Zelenodol`skij proezd;3;;506;77000000000752600
8050;Зелёный проспект;58486059;Зелёный просп.;Zelyony'j prospekt;10;;"0407;0411;0413";77000000000039500
8060;улица Академика Зелинского;58486060;ул. Академика Зелинского;ulicza Akademika Zelinskogo;1;;702;77000000000133600
8065;улица Академика Зельдовича;58486061;ул. Академика Зельдовича;ulicza Akademika Zel`dovicha;1;;702;77000000000756400
8070;Зельев переулок;58486062;Зельев пер.;Zel`ev pereulok;2;;415;77000000000133700
8080;1-й Земельный переулок;58486063;1-й Земельный пер.;Pervy'j Zemel`ny'j pereulok;2;;106;77000000000133800
8100;Земледельческий переулок;58486064;Земледельческий пер.;Zemledel`cheskij pereulok;2;;109;77000000000723100
8110;площадь Земляной Вал;58486065;пл. Земляной Вал;ploshhad` Zemlyanoj Val;4;;102;77000000000360600
8120;улица Зенитчиков;58486066;ул. Зенитчиков;ulicza Zenitchikov;1;;902;77000000000427700
8130;Большая Татарская улица;58486067;Б. Татарская ул.;Bol`shaya Tatarskaya ulicza;1;;103;77000000000718700
8145;Златоустовская улица;58486068;Златоустовская ул.;Zlatoustovskaya ulicza;1;;409;77000000000039600
8150;Знаменская улица;58486069;Знаменская ул.;Znamenskaya ulicza;1;;415;77000000000134500
8151;Малый Знаменский переулок;58486070;М. Знаменский пер.;Maly'j Znamenskij pereulok;2;;109;77000000000713600
8155;Золотая улица;58486071;Золотая ул.;Zolotaya ulicza;1;;417;77000000000360700
8160;Золоторожская набережная;58486072;Золоторожская наб.;Zolotorozhskaya naberezhnaya;5;;507;77000000000027500
8170;улица Золоторожский Вал;58486073;ул. Золоторожский Вал;ulicza Zolotorozhskij Val;1;;"0107;0507";77000000000027600
8180;Верхний Золоторожский переулок;58486074;Верх. Золоторожский пер.;Verxnij Zolotorozhskij pereulok;2;;507;77000000000027700
8190;Средний Золоторожский переулок;58486075;Ср. Золоторожский пер.;Srednij Zolotorozhskij pereulok;2;;507;77000000000027800
8200;Золоторожская улица;58486076;Золоторожская ул.;Zolotorozhskaya ulicza;1;;507;77000000000408500
8210;Золоторожский проезд;58486077;Золоторожский пр.;Zolotorozhskij proezd;3;;507;77000000000360800
8220;Зоологическая улица;58486078;Зоологическая ул.;Zoologicheskaya ulicza;1;;106;77000000000135000
8230;Зоологический переулок;58486079;Зоологический пер.;Zoologicheskij pereulok;2;;106;77000000000135100
8240;Зональная улица;58486080;Зональная ул.;Zonal`naya ulicza;1;;306;77000000000134900
8250;улица Зорге;58486081;ул. Зорге;ulicza Zorge;1;;"0214;0217";77000000000135200
8260;Зубарев переулок;58486082;Зубарев пер.;Zubarev pereulok;2;;301;77000000000135300
8270;Зубовская площадь;58486084;Зубовская пл.;Zubovskaya ploshhad`;4;;109;77000000000135400
8280;Зубовская улица;58486085;Зубовская ул.;Zubovskaya ulicza;1;;109;77000000000135500
8290;Зубовский бульвар;58486086;Зубовский бульв.;Zubovskij bul`var;8;;109;77000000000135600
8300;Зубовский проезд;58486087;Зубовский пр.;Zubovskij proezd;3;;109;77000000000135700
8320;Новый Зыковский проезд;58486088;Н. Зыковский пр.;Novy'j Zy'kovskij proezd;3;;201;77000000000135800
8330;Старый Зыковский проезд;58486089;Ст. Зыковский пр.;Stary'j Zy'kovskij proezd;3;;201;77000000000135900
8335;Зюзинская улица;58486090;Зюзинская ул.;Zyuzinskaya ulicza;1;;710;77000000000136000
8350;улица Ибрагимова;58486091;ул. Ибрагимова;ulicza Ibragimova;1;;417;77000000000136100
8360;Ивановская улица;58486092;Ивановская ул.;Ivanovskaya ulicza;1;;215;77000000000136300
8370;Ивановский проезд;58486093;Ивановский пр.;Ivanovskij proezd;3;;215;77000000000136500
8380;Малый Ивановский переулок;58486094;М. Ивановский пер.;Maly'j Ivanovskij pereulok;2;;102;77000000000136400
8400;Иваньковское шоссе;58486095;Иваньковское ш.;Ivan`kovskoe shosse;6;;903;77000000000136700
8430;Иверский переулок;58486096;Иверский пер.;Iverskij pereulok;2;;103;77000000000361000
8440;Ивовая улица;58486097;Ивовая ул.;Ivovaya ulicza;1;;313;77000000000136800
8450;Игарский проезд;58486098;Игарский пр.;Igarskij proezd;3;;313;77000000000136900
8460;Игральная улица;58486099;Игральная ул.;Igral`naya ulicza;1;;403;77000000000137000
8480;Иерусалимская улица;58486100;Иерусалимская ул.;Ierusalimskaya ulicza;1;;107;77000000000137100
8490;Иерусалимский проезд;58486101;Иерусалимский пр.;Ierusalimskij proezd;3;;107;77000000000361100
8495;Ижорская улица;58486102;Ижорская ул.;Izhorskaya ulicza;1;;"0208;0209";77000000000033700
8497;Ижорский проезд;58486103;Ижорский пр.;Izhorskij proezd;3;;208;77000000000361200
8500;Изваринская улица;58486104;Изваринская ул.;Izvarinskaya ulicza;1;;813;77000000000137200
8510;Известковый переулок;58486106;Известковый пер.;Izvestkovy'j pereulok;2;;107;77000000000137300
8520;Извилистый проезд;58486107;Извилистый пр.;Izvilisty'j proezd;3;;303;77000000000331400
8540;Измайловская площадь;58486108;Измайловская пл.;Izmajlovskaya ploshhad`;4;;408;77000000000137400
8550;Измайловская улица;58486109;Измайловская ул.;Izmajlovskaya ulicza;1;;417;77000000000137500
8570;Измайловский бульвар;58486110;Измайловский бульв.;Izmajlovskij bul`var;8;;"0405;0408";77000000000137600
8580;улица Измайловский Вал;58486111;ул. Измайловский Вал;ulicza Izmajlovskij Val;1;;"0417;0415";77000000000137700
8590;Измайловский проезд;58486112;Измайловский пр.;Izmajlovskij proezd;3;;408;77000000000137800
